"x: 0.5020837187767029
y: 0.5077641606330872
z: 2.2948247746512607e-08
","x: 0.49834439158439636
y: 0.5100188851356506
z: -0.001369753386825323
","x: 0.4910464584827423
y: 0.5181062817573547
z: -0.001306189689785242
","x: 0.4850342571735382
y: 0.5246315002441406
z: -0.0012017047265544534
","x: 0.4816336929798126
y: 0.5302652716636658
z: -0.0008868526201695204
","x: 0.48749223351478577
y: 0.5324381589889526
z: 0.00026603732840158045
","x: 0.48098060488700867
y: 0.5439025163650513
z: -0.0006919775041751564
","x: 0.47718745470046997
y: 0.5498783588409424
z: -0.0016472266288474202
","x: 0.474411278963089
y: 0.5545737743377686
z: -0.0023696974385529757
","x: 0.48528704047203064
y: 0.5338053107261658
z: -9.330429747933522e-05
","x: 0.47776511311531067
y: 0.5437366962432861
z: -0.0008847388671711087
","x: 0.4730754494667053
y: 0.5483814477920532
z: -0.0018903948366641998
","x: 0.46915775537490845
y: 0.5521284341812134
z: -0.002580044325441122
","x: 0.48428550362586975
y: 0.5332602262496948
z: -0.0007770496886223555
","x: 0.47695207595825195
y: 0.5422271490097046
z: -0.0017864571418613195
","x: 0.472372442483902
y: 0.5467953681945801
z: -0.0025362868327647448
","x: 0.4684230387210846
y: 0.5507746934890747
z: -0.003089986275881529
","x: 0.4843360185623169
y: 0.5313861966133118
z: -0.0016214430797845125
","x: 0.47890955209732056
y: 0.5391174554824829
z: -0.002552356570959091
","x: 0.4757307171821594
y: 0.5438574552536011
z: -0.002627951093018055
","x: 0.47303247451782227
y: 0.5480650663375854
z: -0.0025907601229846478
"
"x: 0.5014857649803162
y: 0.5079014897346497
z: 2.4615950167117262e-08
","x: 0.4976639747619629
y: 0.5093784928321838
z: -0.0018453985685482621
","x: 0.4904474914073944
y: 0.5168188214302063
z: -0.002064554952085018
","x: 0.484285831451416
y: 0.5229751467704773
z: -0.002203597454354167
","x: 0.48064061999320984
y: 0.5285177230834961
z: -0.00210739322938025
","x: 0.48777949810028076
y: 0.5331062078475952
z: -0.00023329028044827282
","x: 0.48243919014930725
y: 0.5455313324928284
z: -0.0016279184492304921
","x: 0.4792615473270416
y: 0.5523191094398499
z: -0.002919610124081373
","x: 0.4769951403141022
y: 0.5577155351638794
z: -0.003821219550445676
","x: 0.4852513372898102
y: 0.5344856977462769
z: -0.0005235453136265278
","x: 0.47817158699035645
y: 0.5447937250137329
z: -0.0016126742120832205
","x: 0.47357773780822754
y: 0.5495203733444214
z: -0.002800749847665429
","x: 0.46972519159317017
y: 0.5533463358879089
z: -0.0035984558053314686
","x: 0.48394453525543213
y: 0.5337904691696167
z: -0.001183718559332192
","x: 0.4764876067638397
y: 0.54245525598526
z: -0.0024213141296058893
","x: 0.47186535596847534
y: 0.5465041995048523
z: -0.003126060124486685
","x: 0.4679327607154846
y: 0.5500941276550293
z: -0.0035959752276539803
","x: 0.48368868231773376
y: 0.5316251516342163
z: -0.0020607328042387962
","x: 0.47743529081344604
y: 0.5386272072792053
z: -0.0030651751440018415
","x: 0.47369953989982605
y: 0.5427035093307495
z: -0.002987123327329755
","x: 0.47051703929901123
y: 0.5463157296180725
z: -0.002795665292069316
"
"x: 0.501022458076477
y: 0.5070761442184448
z: 2.2837037150225115e-08
","x: 0.5007104277610779
y: 0.5124543905258179
z: -0.0018990315729752183
","x: 0.49548453092575073
y: 0.5213658809661865
z: -0.002446994883939624
","x: 0.4899509847164154
y: 0.5278335213661194
z: -0.002927380381152034
","x: 0.4865471422672272
y: 0.5327866673469543
z: -0.0031903854105621576
","x: 0.4913996458053589
y: 0.5357614755630493
z: -0.0006433005910366774
","x: 0.48643165826797485
y: 0.5487160682678223
z: -0.002438547555357218
","x: 0.4833133816719055
y: 0.5561574101448059
z: -0.0039036450907588005
","x: 0.4811203181743622
y: 0.5617598295211792
z: -0.004849058110266924
","x: 0.4861880838871002
y: 0.5349897742271423
z: -0.0010526072001084685
","x: 0.47912314534187317
y: 0.5455628633499146
z: -0.002480564871802926
","x: 0.47441941499710083
y: 0.5504167079925537
z: -0.0036561433225870132
","x: 0.47043630480766296
y: 0.5541061162948608
z: -0.00439018988981843
","x: 0.48229116201400757
y: 0.531885027885437
z: -0.001846336293965578
","x: 0.47456878423690796
y: 0.5405817627906799
z: -0.0033498876728117466
","x: 0.4700016975402832
y: 0.5443107485771179
z: -0.003923896700143814
","x: 0.4660593271255493
y: 0.5474215745925903
z: -0.0042203436605632305
","x: 0.47954559326171875
y: 0.5273112654685974
z: -0.002877939259633422
","x: 0.4726083278656006
y: 0.533534586429596
z: -0.0038693954702466726
","x: 0.4683791995048523
y: 0.536884069442749
z: -0.0036167807411402464
","x: 0.46476370096206665
y: 0.5397193431854248
z: -0.003258613869547844
"
"x: 0.50091552734375
y: 0.5079602003097534
z: 2.6261663066406982e-08
","x: 0.5027145147323608
y: 0.5172821879386902
z: -0.0013431089464575052
","x: 0.49900326132774353
y: 0.5280085206031799
z: -0.0019986776169389486
","x: 0.494355171918869
y: 0.5346295833587646
z: -0.002699660835787654
","x: 0.4912523329257965
y: 0.5380575060844421
z: -0.003312092274427414
","x: 0.4926757216453552
y: 0.5380576252937317
z: -0.0005999798304401338
","x: 0.487949013710022
y: 0.5505916476249695
z: -0.002414572751149535
","x: 0.4848523437976837
y: 0.5576868653297424
z: -0.0038979698438197374
","x: 0.48258987069129944
y: 0.5630134344100952
z: -0.00487770140171051
","x: 0.4861721694469452
y: 0.535561740398407
z: -0.001390645164065063
","x: 0.4792998433113098
y: 0.5458460450172424
z: -0.002656617434695363
","x: 0.47463738918304443
y: 0.5506406426429749
z: -0.0037894013803452253
","x: 0.4706173837184906
y: 0.5541573762893677
z: -0.004570231772959232
","x: 0.4811858534812927
y: 0.5309014916419983
z: -0.0025029585231095552
","x: 0.47375839948654175
y: 0.5395711660385132
z: -0.0038266023620963097
","x: 0.4693562388420105
y: 0.5432565212249756
z: -0.004335286561399698
","x: 0.46551409363746643
y: 0.5462130904197693
z: -0.004627823829650879
","x: 0.4775293469429016
y: 0.5249949097633362
z: -0.0038143349811434746
","x: 0.47087419033050537
y: 0.5312190055847168
z: -0.004557104781270027
","x: 0.46686628460884094
y: 0.5346086621284485
z: -0.004163981415331364
","x: 0.46342700719833374
y: 0.5374292731285095
z: -0.003755551762878895
"
"x: 0.5016945600509644
y: 0.5084300637245178
z: 2.7839419658448605e-08
","x: 0.49814677238464355
y: 0.5098323822021484
z: -0.0020179138518869877
","x: 0.49113747477531433
y: 0.5168449282646179
z: -0.002494288142770529
","x: 0.4851224720478058
y: 0.5224385857582092
z: -0.0028290909249335527
","x: 0.48166635632514954
y: 0.5271714925765991
z: -0.002920696511864662
","x: 0.4883638918399811
y: 0.5329053401947021
z: -0.00045149392099119723
","x: 0.48235422372817993
y: 0.5442479252815247
z: -0.0017529209144413471
","x: 0.4788067936897278
y: 0.5501622557640076
z: -0.0029191600624471903
","x: 0.4762779176235199
y: 0.554833710193634
z: -0.0037600898649543524
","x: 0.4857451915740967
y: 0.534479558467865
z: -0.0006304160924628377
","x: 0.47838252782821655
y: 0.5440981388092041
z: -0.0018180741462856531
","x: 0.47372642159461975
y: 0.5485751628875732
z: -0.00300164264626801
","x: 0.46980544924736023
y: 0.5521886348724365
z: -0.003764418652281165
","x: 0.4842735528945923
y: 0.533881664276123
z: -0.0011628882493823767
","x: 0.47697070240974426
y: 0.5425720810890198
z: -0.0024462740402668715
","x: 0.47243061661720276
y: 0.5467527508735657
z: -0.003141359891742468
","x: 0.46845388412475586
y: 0.5503844618797302
z: -0.003569606924429536
","x: 0.48371464014053345
y: 0.5318341255187988
z: -0.001923769828863442
","x: 0.47789499163627625
y: 0.539078950881958
z: -0.0029438240453600883
","x: 0.4744698703289032
y: 0.5434104204177856
z: -0.0029468322172760963
","x: 0.4715801477432251
y: 0.5472002029418945
z: -0.002801098395138979
"
"x: 0.5020655393600464
y: 0.5091439485549927
z: 2.6886088022592958e-08
","x: 0.496796190738678
y: 0.5079238414764404
z: -0.0016018899623304605
","x: 0.4886711537837982
y: 0.5132436752319336
z: -0.0018712137825787067
","x: 0.482509046792984
y: 0.51796954870224
z: -0.002067667432129383
","x: 0.4791335463523865
y: 0.5222217440605164
z: -0.0020486260764300823
","x: 0.4867532253265381
y: 0.5307183861732483
z: -0.00027438250253908336
","x: 0.48094093799591064
y: 0.5422443747520447
z: -0.0014985742745921016
","x: 0.4774527847766876
y: 0.5484665632247925
z: -0.002600801642984152
","x: 0.4750410318374634
y: 0.5533899664878845
z: -0.00337825994938612
","x: 0.4857558012008667
y: 0.5337507724761963
z: -0.0006362381391227245
","x: 0.4783715605735779
y: 0.5434695482254028
z: -0.001776623772457242
","x: 0.47349226474761963
y: 0.5478933453559875
z: -0.00292342621833086
","x: 0.46940934658050537
y: 0.5514330267906189
z: -0.003648586105555296
","x: 0.4857831299304962
y: 0.5348902940750122
z: -0.0012984542408958077
","x: 0.47822433710098267
y: 0.5435740947723389
z: -0.0025537360925227404
","x: 0.47315528988838196
y: 0.5476546883583069
z: -0.003361675189808011
","x: 0.4687287509441376
y: 0.5512550473213196
z: -0.003865001257508993
","x: 0.48658469319343567
y: 0.5346446633338928
z: -0.002133905654773116
","x: 0.4804156720638275
y: 0.5419004559516907
z: -0.0031629924196749926
","x: 0.4764125347137451
y: 0.5462069511413574
z: -0.003229002933949232
","x: 0.47291165590286255
y: 0.5499606728553772
z: -0.003141453955322504
"
"x: 0.50257807970047
y: 0.5087006092071533
z: 4.684006071897784e-08
","x: 0.4927993714809418
y: 0.5056453347206116
z: -1.8699246311371098e-06
","x: 0.48336338996887207
y: 0.5111409425735474
z: 0.0006489217630587518
","x: 0.47844621539115906
y: 0.516211986541748
z: 0.0008982422295957804
","x: 0.4757757782936096
y: 0.5199375152587891
z: 0.0010993204778060317
","x: 0.4792444109916687
y: 0.524550199508667
z: 0.0019917807076126337
","x: 0.471803218126297
y: 0.5316895246505737
z: 0.0012694430770352483
","x: 0.46683168411254883
y: 0.5356026291847229
z: 0.00013697198301088065
","x: 0.46308186650276184
y: 0.5385209918022156
z: -0.0007578204968012869
","x: 0.48264196515083313
y: 0.5309267044067383
z: 0.0007840073085390031
","x: 0.4752509295940399
y: 0.5398454070091248
z: 0.0004652194620575756
","x: 0.47040989995002747
y: 0.5445062518119812
z: -0.000578755687456578
","x: 0.4663887321949005
y: 0.5481688380241394
z: -0.0014421447413042188
","x: 0.48747092485427856
y: 0.535710334777832
z: -0.0007332796812988818
","x: 0.48083892464637756
y: 0.5455338358879089
z: -0.0013440534239634871
","x: 0.4763258993625641
y: 0.5506187677383423
z: -0.0023998087272047997
","x: 0.47235116362571716
y: 0.5544793605804443
z: -0.003290457185357809
","x: 0.49352407455444336
y: 0.5392388105392456
z: -0.0023280223831534386
","x: 0.4902736246585846
y: 0.5490835905075073
z: -0.0032337026204913855
","x: 0.4878770411014557
y: 0.5547261834144592
z: -0.0037268975283950567
","x: 0.4857944846153259
y: 0.5592339038848877
z: -0.004065657500177622
"
"x: 0.5020986199378967
y: 0.5072329640388489
z: 9.795079414232077e-09
","x: 0.5000290870666504
y: 0.5123657584190369
z: -0.0010422662599012256
","x: 0.49352195858955383
y: 0.5208098888397217
z: -0.0008807115955278277
","x: 0.4871182143688202
y: 0.526974081993103
z: -0.000760287104640156
","x: 0.48292022943496704
y: 0.5323881506919861
z: -0.0004361436585895717
","x: 0.4910389482975006
y: 0.5345681309700012
z: 0.00010475295857759193
","x: 0.48573264479637146
y: 0.5475001335144043
z: -0.0012438360136002302
","x: 0.482197105884552
y: 0.5550412535667419
z: -0.002388076391071081
","x: 0.4795251190662384
y: 0.5609095692634583
z: -0.0031626520212739706
","x: 0.4867199659347534
y: 0.534322202205658
z: -0.0004436778253875673
","x: 0.47948434948921204
y: 0.5454760789871216
z: -0.0015158291207626462
","x: 0.4747064709663391
y: 0.5508689284324646
z: -0.0025390307419002056
","x: 0.47066062688827515
y: 0.5551310181617737
z: -0.0032302953768521547
","x: 0.4833119511604309
y: 0.5317894816398621
z: -0.0012758990051224828
","x: 0.4753863513469696
y: 0.5408686995506287
z: -0.0025714472867548466
","x: 0.47051164507865906
y: 0.5451093316078186
z: -0.0033678943291306496
","x: 0.4663030803203583
y: 0.5488049983978271
z: -0.003865532111376524
","x: 0.48082998394966125
y: 0.5276625156402588
z: -0.0022277403622865677
","x: 0.47381526231765747
y: 0.5344580411911011
z: -0.003188823815435171
","x: 0.46932244300842285
y: 0.5384520292282104
z: -0.0031278152018785477
","x: 0.4653778374195099
y: 0.5418958067893982
z: -0.0029633359517902136
"
"x: 0.5031666159629822
y: 0.5080713629722595
z: 4.153570998255418e-08
","x: 0.4933786392211914
y: 0.5049451589584351
z: -0.0011573806405067444
","x: 0.48357826471328735
y: 0.5097104907035828
z: -0.0012209530686959624
","x: 0.4779628813266754
y: 0.5146278142929077
z: -0.0016073097940534353
","x: 0.4746377468109131
y: 0.5180982351303101
z: -0.001981416717171669
","x: 0.47984299063682556
y: 0.5247243046760559
z: 0.0005712785641662776
","x: 0.4721778333187103
y: 0.5318197011947632
z: -0.000973398913629353
","x: 0.4670504331588745
y: 0.5358999967575073
z: -0.0025288816541433334
","x: 0.4630976915359497
y: 0.5389876961708069
z: -0.0037650042213499546
","x: 0.4831952750682831
y: 0.5317825675010681
z: -0.0003826394968200475
","x: 0.4760439395904541
y: 0.5409034490585327
z: -0.0017545567825436592
","x: 0.4713236093521118
y: 0.5457951426506042
z: -0.003140289569273591
","x: 0.4676223695278168
y: 0.5495696067810059
z: -0.004139358643442392
","x: 0.48810437321662903
y: 0.5365190505981445
z: -0.0017917378572747111
","x: 0.4827808141708374
y: 0.5483176708221436
z: -0.0036410570610314608
","x: 0.4796658754348755
y: 0.5554860830307007
z: -0.005405167117714882
","x: 0.4769642651081085
y: 0.5614917874336243
z: -0.006618799176067114
","x: 0.4940589964389801
y: 0.5393127202987671
z: -0.003330472856760025
","x: 0.49281248450279236
y: 0.5509254932403564
z: -0.005751650780439377
","x: 0.49244144558906555
y: 0.5588985681533813
z: -0.00738542340695858
","x: 0.4923163652420044
y: 0.5659313797950745
z: -0.008375698700547218
"
"x: 0.5031728148460388
y: 0.507685661315918
z: 2.9388601774371637e-08
","x: 0.49375495314598083
y: 0.5049036145210266
z: -0.00024298898642882705
","x: 0.48379936814308167
y: 0.5103561878204346
z: 0.00037536805029958487
","x: 0.4782218635082245
y: 0.5160380601882935
z: 0.0006769708124920726
","x: 0.47518667578697205
y: 0.5208291411399841
z: 0.0010038939071819186
","x: 0.4805208444595337
y: 0.523759126663208
z: 0.001101174158975482
","x: 0.47287237644195557
y: 0.5322805643081665
z: 0.0004286663024686277
","x: 0.4680798053741455
y: 0.5371034145355225
z: -0.00042541572474874556
","x: 0.4645645320415497
y: 0.5406553149223328
z: -0.0012070368975400925
","x: 0.4835483729839325
y: 0.5303490161895752
z: 5.0862236093962565e-05
","x: 0.47620537877082825
y: 0.5407412052154541
z: -0.0004986702115274966
","x: 0.47147512435913086
y: 0.5462352633476257
z: -0.0015036341501399875
","x: 0.46754786372184753
y: 0.5505709648132324
z: -0.002328030066564679
","x: 0.4878878891468048
y: 0.5352327823638916
z: -0.0012504063779488206
","x: 0.4814324676990509
y: 0.5465189218521118
z: -0.0023077912628650665
","x: 0.477477103471756
y: 0.5527195930480957
z: -0.003719999920576811
","x: 0.4739387631416321
y: 0.557807981967926
z: -0.004832107108086348
","x: 0.4932710528373718
y: 0.5386178493499756
z: -0.002565299393609166
","x: 0.4910590350627899
y: 0.5498848557472229
z: -0.004317807033658028
","x: 0.49006322026252747
y: 0.5571633577346802
z: -0.005471564829349518
","x: 0.48925864696502686
y: 0.5634710192680359
z: -0.006179748568683863
"
"x: 0.5029799938201904
y: 0.507935106754303
z: 3.339395959756075e-08
","x: 0.49334412813186646
y: 0.5047943592071533
z: -0.000488626305013895
","x: 0.4832591414451599
y: 0.5099592208862305
z: 4.503959644353017e-05
","x: 0.4774257242679596
y: 0.5152661800384521
z: 0.00029195850947871804
","x: 0.47411900758743286
y: 0.5191119313240051
z: 0.0005420669913291931
","x: 0.4798082411289215
y: 0.5236538052558899
z: 0.0008546229801140726
","x: 0.4720938503742218
y: 0.5316382646560669
z: 0.00012061512097716331
","x: 0.4672987461090088
y: 0.5361871123313904
z: -0.000825711409561336
","x: 0.4637402296066284
y: 0.539581835269928
z: -0.001683629467152059
","x: 0.4830935597419739
y: 0.5306029915809631
z: -0.00010516942711547017
","x: 0.47577542066574097
y: 0.5407362580299377
z: -0.0006390476482920349
","x: 0.47114837169647217
y: 0.5462927222251892
z: -0.0016790120862424374
","x: 0.4673466980457306
y: 0.5507370233535767
z: -0.0025442286860197783
","x: 0.48770758509635925
y: 0.5355545878410339
z: -0.001333912368863821
","x: 0.48131752014160156
y: 0.5467095971107483
z: -0.002389448694884777
","x: 0.47756603360176086
y: 0.5531091690063477
z: -0.0038918801583349705
","x: 0.4742479920387268
y: 0.5584356784820557
z: -0.0050882864743471146
","x: 0.49338728189468384
y: 0.5387839078903198
z: -0.002601101528853178
","x: 0.49131470918655396
y: 0.5498773455619812
z: -0.004388043656945229
","x: 0.4905026853084564
y: 0.5571392178535461
z: -0.0056021809577941895
","x: 0.489853173494339
y: 0.563543438911438
z: -0.006359701976180077
"
"x: 0.5030217170715332
y: 0.5086185932159424
z: 2.2596216453507623e-08
","x: 0.49454063177108765
y: 0.5061324238777161
z: -0.0008659190498292446
","x: 0.4846602976322174
y: 0.5111592411994934
z: -0.0005309553234837949
","x: 0.4786686301231384
y: 0.5162118673324585
z: -0.0003359340480528772
","x: 0.4752449691295624
y: 0.5205662846565247
z: -1.3352525456866715e-05
","x: 0.4816519320011139
y: 0.5259283185005188
z: 0.0005437849904410541
","x: 0.474772185087204
y: 0.5357930660247803
z: -0.0002951125497929752
","x: 0.47073933482170105
y: 0.5416208505630493
z: -0.0013039743062108755
","x: 0.4678652882575989
y: 0.5464007258415222
z: -0.0021535891573876143
","x: 0.48398739099502563
y: 0.53168785572052
z: -0.0002485572767909616
","x: 0.47696971893310547
y: 0.5425631403923035
z: -0.0009554808493703604
","x: 0.4722992777824402
y: 0.5482864379882812
z: -0.002129585947841406
","x: 0.46849167346954346
y: 0.5528608560562134
z: -0.0030292931478470564
","x: 0.4872683584690094
y: 0.5356982946395874
z: -0.0013107266277074814
","x: 0.48070016503334045
y: 0.5459517240524292
z: -0.0022942053619772196
","x: 0.47605812549591064
y: 0.5511723756790161
z: -0.0033985392656177282
","x: 0.4720083475112915
y: 0.5555544495582581
z: -0.0042586419731378555
","x: 0.4915304183959961
y: 0.538112461566925
z: -0.0024831437040120363
","x: 0.4879883825778961
y: 0.5481579303741455
z: -0.003746303031221032
","x: 0.48565590381622314
y: 0.5543259382247925
z: -0.004283638205379248
","x: 0.48361796140670776
y: 0.55961674451828
z: -0.004587111994624138
"
"x: 0.5028161406517029
y: 0.5081596374511719
z: 3.3884699490727144e-08
","x: 0.4936181902885437
y: 0.5049076080322266
z: -0.0008816627087071538
","x: 0.4834427237510681
y: 0.5099826455116272
z: -0.00041540261008776724
","x: 0.4773763418197632
y: 0.515408456325531
z: -0.0001129954689531587
","x: 0.47377291321754456
y: 0.5199553966522217
z: 0.00023418365162797272
","x: 0.4798998236656189
y: 0.5237935781478882
z: 0.0007054648012854159
","x: 0.4721377491950989
y: 0.5316910743713379
z: -0.00015474628889933228
","x: 0.4673392176628113
y: 0.5360882878303528
z: -0.001189076341688633
","x: 0.46374374628067017
y: 0.539290726184845
z: -0.002037870930507779
","x: 0.48293328285217285
y: 0.5305050015449524
z: -4.040262138005346e-05
","x: 0.4755364656448364
y: 0.5405474305152893
z: -0.0006906233029440045
","x: 0.47084635496139526
y: 0.5457859635353088
z: -0.0018400084227323532
","x: 0.4669826626777649
y: 0.5498470664024353
z: -0.0027374946512281895
","x: 0.48717477917671204
y: 0.5354456305503845
z: -0.0010977474739775062
","x: 0.480563759803772
y: 0.5458585619926453
z: -0.0021697822958230972
","x: 0.4763229787349701
y: 0.5513485670089722
z: -0.003450998105108738
","x: 0.47258460521698
y: 0.555662214756012
z: -0.0044213249348104
","x: 0.492554247379303
y: 0.5388786196708679
z: -0.0022489384282380342
","x: 0.48945003747940063
y: 0.5493584275245667
z: -0.003818410448729992
","x: 0.48758262395858765
y: 0.555813729763031
z: -0.004706583451479673
","x: 0.48587432503700256
y: 0.5612730383872986
z: -0.005218352656811476
"
"x: 0.5026788711547852
y: 0.5078567266464233
z: 1.887409162293352e-08
","x: 0.4986027181148529
y: 0.5105220675468445
z: -0.0011021943064406514
","x: 0.49064067006111145
y: 0.5177410244941711
z: -0.0008581383735872805
","x: 0.48377564549446106
y: 0.5236641764640808
z: -0.000611043768003583
","x: 0.47948184609413147
y: 0.5290697813034058
z: -0.000144179881317541
","x: 0.48863258957862854
y: 0.5330146551132202
z: 0.0002465870347805321
","x: 0.4832538068294525
y: 0.545890212059021
z: -0.0008889054297469556
","x: 0.4798657298088074
y: 0.5531560778617859
z: -0.0019425713689997792
","x: 0.4773469567298889
y: 0.5587790608406067
z: -0.002671301132068038
","x: 0.4860205352306366
y: 0.5341004729270935
z: -0.0002361159713473171
","x: 0.4785073697566986
y: 0.5454105734825134
z: -0.00116976338904351
","x: 0.473564088344574
y: 0.5506740212440491
z: -0.002236204221844673
","x: 0.46952030062675476
y: 0.5547081232070923
z: -0.002958734519779682
","x: 0.4842076301574707
y: 0.5330520272254944
z: -0.001006267499178648
","x: 0.4759245812892914
y: 0.5419618487358093
z: -0.002223200863227248
","x: 0.4707726836204529
y: 0.5460644960403442
z: -0.0031430681701749563
","x: 0.4665001332759857
y: 0.5495213270187378
z: -0.003725251881405711
","x: 0.48325008153915405
y: 0.530377984046936
z: -0.0018939271103590727
","x: 0.47586676478385925
y: 0.5371149182319641
z: -0.0028876594733446836
","x: 0.47117671370506287
y: 0.5410529971122742
z: -0.0029464028775691986
","x: 0.46711570024490356
y: 0.5444333553314209
z: -0.0028664672281593084
"
"x: 0.5029102563858032
y: 0.5087560415267944
z: 3.6900139832596324e-08
","x: 0.4935637414455414
y: 0.5050709843635559
z: -0.0014685658970847726
","x: 0.4834912121295929
y: 0.5090838074684143
z: -0.0017369959969073534
","x: 0.4772571325302124
y: 0.5135553479194641
z: -0.002244474831968546
","x: 0.4732133448123932
y: 0.5166147351264954
z: -0.0026913881301879883
","x: 0.4796164631843567
y: 0.524913489818573
z: 2.4446475435979664e-05
","x: 0.4720011055469513
y: 0.5324444770812988
z: -0.0015137606533244252
","x: 0.46712526679039
y: 0.5365493297576904
z: -0.003043717471882701
","x: 0.4633980989456177
y: 0.5396091341972351
z: -0.004271030891686678
","x: 0.4828842878341675
y: 0.5321515202522278
z: -0.0007829835521988571
","x: 0.4758748710155487
y: 0.542182445526123
z: -0.002206265227869153
","x: 0.4714120030403137
y: 0.5473896265029907
z: -0.0036540767177939415
","x: 0.4679473042488098
y: 0.5515812635421753
z: -0.004699290730059147
","x: 0.48753899335861206
y: 0.5371552109718323
z: -0.0020040366798639297
","x: 0.48208943009376526
y: 0.5488768815994263
z: -0.003920537885278463
","x: 0.47908326983451843
y: 0.555547297000885
z: -0.005611301399767399
","x: 0.47657766938209534
y: 0.5612256526947021
z: -0.00675596110522747
","x: 0.4932565689086914
y: 0.5401449203491211
z: -0.00335623137652874
","x: 0.49172425270080566
y: 0.551679253578186
z: -0.005797958467155695
","x: 0.49151864647865295
y: 0.5591427683830261
z: -0.007271219044923782
","x: 0.4915007948875427
y: 0.5657130479812622
z: -0.008109255693852901
"
"x: 0.5018924474716187
y: 0.5062174797058105
z: 7.689419767586969e-09
","x: 0.5015770792961121
y: 0.5133448839187622
z: -0.0014704862842336297
","x: 0.49604615569114685
y: 0.5223751664161682
z: -0.0018633217550814152
","x: 0.4894394874572754
y: 0.5280502438545227
z: -0.0023162811994552612
","x: 0.4849320352077484
y: 0.5327427983283997
z: -0.0025776526890695095
","x: 0.49202150106430054
y: 0.5366827845573425
z: -0.000303559034364298
","x: 0.48787230253219604
y: 0.5504440069198608
z: -0.002384922932833433
","x: 0.48530638217926025
y: 0.5585406422615051
z: -0.004221001639962196
","x: 0.4835953116416931
y: 0.5649772882461548
z: -0.005386596545577049
","x: 0.48638737201690674
y: 0.5351710915565491
z: -0.0009134088759310544
","x: 0.4793170988559723
y: 0.5469910502433777
z: -0.002244523260742426
","x: 0.4746633470058441
y: 0.552684485912323
z: -0.0035361286718398333
","x: 0.4708549678325653
y: 0.5570650696754456
z: -0.004481313284486532
","x: 0.48203912377357483
y: 0.531038761138916
z: -0.0019032666459679604
","x: 0.4740564525127411
y: 0.5403788089752197
z: -0.0033777011558413506
","x: 0.4695006310939789
y: 0.5445278882980347
z: -0.004256989806890488
","x: 0.4657370448112488
y: 0.5480420589447021
z: -0.004837121348828077
","x: 0.4788915514945984
y: 0.5251564383506775
z: -0.0030845494475215673
","x: 0.4716431498527527
y: 0.5314862132072449
z: -0.004088766407221556
","x: 0.467248797416687
y: 0.535103976726532
z: -0.003956192638725042
","x: 0.4635871350765228
y: 0.5383039712905884
z: -0.003743122797459364
"
"x: 0.5038726329803467
y: 0.5076320171356201
z: 3.558639960488108e-08
","x: 0.49413594603538513
y: 0.5043911337852478
z: -0.0016228898894041777
","x: 0.48417118191719055
y: 0.5092428922653198
z: -0.001996026374399662
","x: 0.47819584608078003
y: 0.514683723449707
z: -0.0026075318455696106
","x: 0.47443729639053345
y: 0.5185776948928833
z: -0.0031279674731194973
","x: 0.48025375604629517
y: 0.5245662331581116
z: 0.0002087595348712057
","x: 0.4724924564361572
y: 0.5325201749801636
z: -0.0014975864905864
","x: 0.46749523282051086
y: 0.5370749831199646
z: -0.0031986047979444265
","x: 0.4637121558189392
y: 0.5406256318092346
z: -0.004553827922791243
","x: 0.4834524691104889
y: 0.53180330991745
z: -0.0005886838189326227
","x: 0.4761941730976105
y: 0.5419927835464478
z: -0.0022300314158201218
","x: 0.47156789898872375
y: 0.5473175644874573
z: -0.0037833363749086857
","x: 0.46804890036582947
y: 0.5516165494918823
z: -0.004894210025668144
","x: 0.4880449175834656
y: 0.5368734002113342
z: -0.0018601397750899196
","x: 0.48253166675567627
y: 0.5488357543945312
z: -0.0039028141181916
","x: 0.47922375798225403
y: 0.5556162595748901
z: -0.005524946842342615
","x: 0.47656434774398804
y: 0.561516523361206
z: -0.0065972511656582355
","x: 0.4936399757862091
y: 0.5400776267051697
z: -0.0033094834070652723
","x: 0.4915647506713867
y: 0.55171799659729
z: -0.005678423214703798
","x: 0.4910791516304016
y: 0.5591887831687927
z: -0.007063584867864847
","x: 0.49096786975860596
y: 0.5657458901405334
z: -0.007876962423324585
"
